id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,move_count
KoF76pFq,True,1466800000000.0,1466800000000.0,56,outoftime,black,14+8,nitsua49,1707,uldmr,2021,e4 e5 Nf3 d6 d4 f6 Nc3 exd4 Nxd4 c5 Bb5+ Bd7 O-O cxd4 Bxd7+ Nxd7 Re1 dxc3 bxc3 Ne5 Bf4 Qe7 Qd5 O-O-O Rab1 Nh6 Rb3 g5 Reb1 Rd7 Be3 b6 Qa8+ Kc7 Bxb6+ axb6 Rxb6 d5 Rb7+ Kd6 Qa6+ Nc6 exd5 Kxd5 Rd1+ Ke6 Re1+ Kf5 Rxe7 Rd1+ Qf1 Rxf1+ Kxf1 Bxe7 Rxe7 Nxe7,C41,Philidor Defense,5,56
XFiAM5UV,True,1400276537743.0,1400277371447.0,82,mate,black,30+8,marren47,1123,chessatwar_99,1500,e4 c5 Nf3 g6 Bc4 Bg7 Nh4 Nf6 Qe2 d6 e5 dxe5 Qxe5 Qd6 Bb5+ Nc6 Qxd6 exd6 Nc3 O-O a4 Rfe8+ Kf1 a6 Bxc6 bxc6 d3 Bb7 Nf3 c4 dxc4 d5 cxd5 cxd5 Nd4 Ne4 Nxe4 dxe4 Bf4 Bxd4 c3 g5 cxd4 gxf4 d5 Bxd5 Rad1 Rad8 Ke2 Bb3 Rxd8 Rxd8 Rc1 Kf8 Rc3 Bxa4 Rc4 Bb5 b3 Bxc4+ bxc4 a5 c5 a4 c6 a3 c7 Rc8 g3 a2 gxf4 a1=Q f3 Rxc7 fxe4 Qa3 e5 Rc2+ Kd1 Rg2 f5 Qa1#,B27,Sicilian Defense: Hyperaccelerated Dragon,4,82
qqd8hfis,True,1483680000000.0,1483680000000.0,22,resign,white,10+0,themagicaldimwit,1822,laughingman22,1662,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bc5 Bxc6 dxc6 Nxe5 Qd4 Nd3 Nxe4 Nxe4 Qxe4+ Qe2 Qxe2+ Kxe2 O-O Nxc5 Re8+,C48,Four Knights Game: Spanish Variation |  Classical Variation,8,22
5FPLsNja,True,1502080000000.0,1502080000000.0,67,resign,white,15+2,spetsnaz_gm,1348,tensors,1308,e4 e5 Qh5 Nc6 c3 Nf6 Qd1 Bc5 f3 O-O Nh3 d5 d4 Be6 Bg5 Be7 Bb5 dxe4 d5 Qxd5 Bxf6 Qxd1+ Kxd1 Bxf6 Bxc6 bxc6 fxe4 Rad8+ Kc2 Rd7 Nd2 Rfd8 Rad1 Bg4 Nf3 Bxh3 gxh3 Rxd1 Rxd1 Rxd1 Kxd1 h5 h4 Be7 b4 f6 Kd2 g5 hxg5 fxg5 Nxe5 Kg7 Nxc6 Kf6 Nxa7 Ke5 Kd3 g4 Nc6+ Kd6 b5 h4 Nd4 g3 hxg3 hxg3 Nf5+,C20,King's Pawn Game: Wayward Queen Attack,3,67
xNeUwMhV,True,1502400000000.0,1502400000000.0,41,mate,white,15+15,yorashi,1300,tensors,1333,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6 d3 g6 c3 Bg7 d4 e5 Bg5 O-O Nbd2 h6 Be3 cxd4 cxd4 Qa5 Qc2 Rac8 Qb3 Rfe8 Rac1 Rxc1 Rxc1 b6 Rc7 exd4 Bxd4 Ne5 Bxe5 dxe5 Qxf7+ Kh7 Qxg7#,B52,Sicilian Defense: Canal Attack |  Main Line,6,41
7aQjoFHt,False,1491311353360.0,1491312097571.0,42,resign,white,20+0,mehdi271,1855,cowcowcuw123,2030,d4 d5 Nf3 Nc6 c4 Nf6 cxd5 Nxd5 e4 Nf6 d5 Nb8 Nc3 Bg4 h3 Bxf3 Qxf3 Nbd7 Bf4 e5 dxe6 fxe6 O-O-O Bb4 e5 Bxc3 exf6 Bxf6 Bc4 Qe7 Qxb7 Rb8 Qxc7 Bxb2+ Kc2 e5 Rxd7 Qxd7 Qxb8+ Qd8 Qxb2 exf4,D02,Queen's Pawn Game: Chigorin Variation,4,42
sQKrEtaA,True,1496842653895.0,1496843609471.0,46,resign,black,20+8,apalin,1848,mestres,1559,e4 e5 Nf3 d6 Nc3 Nf6 Bc4 h6 O-O g6 d4 exd4 Qxd4 Nc6 Bb5 Bd7 Qxf6 Qxf6 Nd5 Qd8 b3 Bg7 Rb1 O-O Bb2 a6 Bxc6 Bxc6 Bxg7 Kxg7 c4 Bxd5 exd5 Qf6 Rbe1 Rae8 Nd2 Qb2 Ne4 Qxa2 Re3 f5 Ng3 Rxe3 fxe3 Qxb3,C41,Philidor Defense #2,4,46
apJya2ux,False,1399867471392.0,1399868166916.0,61,resign,white,10+9,moana,1225,redwood,1552,d4 d5 Nf3 Nc6 h3 Bf5 g4 Be4 Bg2 Bxf3 Bxf3 Nf6 Nd2 Nxd4 c3 Nxf3+ exf3 g6 b4 a5 Bb2 axb4 cxb4 e6 O-O Bxb4 a3 Bxd2 Qxd2 Qd6 Rac1 O-O Bxf6 Rxa3 Rc3 Rxc3 Qxc3 Qf4 Be5 Qh6 Qxc7 Qxh3 Bg3 b5 Rc1 Qh6 Be5 b4 Rc6 Qd2 Qc8 h5 Qc7 Qd1+ Kg2 b3 Rc1 hxg4 Rxd1 gxf3+ Kxf3,D02,Queen's Pawn Game: Chigorin Variation,4,61
LUbbGSQ6,True,1503262956710.0,1503264061871.0,99,resign,white,15+0,marik1914,1730,zhaska,1704,e4 e5 Bc4 Nf6 d3 Bc5 Bg5 Nc6 h3 h6 Be3 Bxe3 fxe3 d6 Nf3 Na5 Bb5+ Bd7 Bxd7+ Qxd7 Nc3 O-O-O Nd5 Nxd5 exd5 Qb5 Rb1 Qxd5 e4 Qc6 b4 Qc3+ Qd2 Qxd2+ Kxd2 Nc6 a3 Rhf8 c4 f5 exf5 Rxf5 Rhf1 g5 g4 Rff8 b5 Ne7 a4 d5 c5 e4 Nd4 Rxf1 Rxf1 c6 Rf6 Rh8 bxc6 Kc7 cxb7 Kxb7 Rd6 Kc7 Ra6 Kb7 Re6 Nc8 dxe4 dxe4 Ke3 h5 Kxe4 hxg4 hxg4 Rh4 Kf5 Rh2 a5 Ra2 a6+ Rxa6 Rxa6 Kxa6 Kxg5 Kb7 Kf6 a5 g5 a4 g6 a3 g7 a2 Nb3 Kc6 g8=Q Na7 Qa8+,C24,Bishop's Opening: Berlin Defense,4,99
qToAdrbr,True,1484631634596.0,1484632767151.0,100,outoftime,draw,10+0,eder98765,1466,mizuna,1583,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd2 Bxc3 Bxc3 Bxe4 Bd3 Bxd3 Qxd3 Nf6 O-O O-O a4 c5 dxc5 bxc5 Rad1 d5 Bxf6 Qxf6 Qb5 c4 c3 a6 Qb7 Nd7 Qxd7 Rab8 Rb1 Qf5 Nd4 Qf4 Nc6 Ra8 Ne7+ Kh8 a5 h5 Ra1 h4 h3 g5 Ra4 g4 hxg4 Qxg4 Qd6 Qg5 Re1 h3 Qh2 Qxe7 Qxh3+ Kg8 Qg3+ Kh8 Re5 f5 Qh3+ Qh7 Qxh7+ Kxh7 Rxe6 Rf7 Re5 Rd8 Rb4 Rd6 Rb6 Rxb6 axb6 a5 Rxd5 a4 Rb5 f4 b7 Rxb7 Rxb7+ Kg6 Rb4 a3 Rxc4 axb2 Rb4 b1=Q+ Rxb1 f3 c4 fxg2 Kxg2 Kf6 c5 Ke7,B00,Owen Defense,2,100
bHPAbP17,False,1504437482632.0,1504439863599.0,47,resign,white,30+0,zher0,1704,shaeila89,1380,e4 e5 Nc3 Nf6 Nf3 Nc6 d4 exd4 Nxd4 Bb4 Bd3 Ne5 O-O d5 Bg5 dxe4 Bxe4 Nc4 Bxf6 gxf6 Qe2 Qxd4 Bxb7+ Ne3 Rad1 Qe5 Bc6+ Kf8 Rd8+ Kg7 Rxh8 Kxh8 fxe3 Bd6 Bxa8 Qxh2+ Kf2 Bg3+ Kf3 Bg4+ Kxg4 Qh4+ Kf3 Qh5+ Kxg3 Qxe2 Nxe2,C47,Four Knights Game: Scotch Variation Accepted,8,47
3Z925I8T,True,1462650000000.0,1462660000000.0,63,draw,draw,15+0,bishopson,2214,sumitan,2187,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Bd6 Bd3 dxc4 Bxc4 b5 Bd3 Bb7 O-O a6 Re1 c5 e4 cxd4 Nxd4 Nbd7 Bg5 O-O Nf3 b4 Nb1 Be7 Nbd2 Nc5 Bc2 h6 Bh4 Nfd7 Bxe7 Qxe7 Nb3 Rfd8 Qe2 a5 Rad1 Ba6 Qe3 Nxb3 Bxb3 Nc5 Bc2 e5 Nh4 Qxh4 Qxc5 Rac8 Rxd8+ Qxd8 Qa7 Rxc2 Qxa6 Rxb2 Qc4 Qd4 Qc8+,D45,Semi-Slav Defense: Main Line,9,63
T7DEEkEB,False,1471460000000.0,1471460000000.0,63,resign,white,10+5,cnopm,1618,cngrms,1500,e4 e5 Qf3 Nc6 c3 d5 exd5 Na5 Nh3 Nf6 b4 Bg4 Qg3 Qxd5 bxa5 Bc5 c4 Qe4+ Be2 Bxh3 Qxh3 O-O d3 Qd4 Be3 Qxa1 Bxc5 Qxb1+ Bd1 Rfe8 O-O Qxa2 Qg3 Qxa5 Be3 Rad8 Bh6 Nh5 Bxh5 Kf8 Qxg7+ Ke7 Bg5+ Kd7 Qxf7+ Kc6 Bxd8 Rxd8 Qf6+ Kc5 Qxd8 Qd2 Qxc7+ Kb4 Qxb7+ Ka3 Ra1+ Qa2 Qxa7+ Kb2 Qa3+ Qxa3 Rxa3,C20,King's Pawn Game: Napoleon Attack,3,63
pHBZQFCA,True,1478150000000.0,1478160000000.0,65,resign,white,10+0,siindbad,2080,sodel,2278,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O cxd5 exd5 Bd3 c6 h3 Nbd7 Nf3 Re8 Qc2 Nf8 O-O Ne4 Bf4 Nxc3 bxc3 Bd6 Bxd6 Qxd6 Rfc1 Be6 Rab1 b5 a4 a6 axb5 cxb5 Rb3 Rec8 Ra1 h6 Ra5 Rc7 Bxb5 Qb6 Qa2 Rb7 Bc4 Qc7 Rxb7 Qxb7 Bxd5 Bxd5 Rxd5 Ne6 c4 Qb6 c5 Qb5 Ne5 a5 c6 Qb6 Rd7 Ra7 Rxf7,D53,Queen's Gambit Declined: 4.Bg5 Be7 |  5.e3 O-O,10,65
wwoa9mAZ,True,1498618569676.0,1498619843818.0,54,mate,black,15+3,mostaa,1117,meme_master,1593,d4 Nf6 c4 g6 d5 Bg7 Nc3 e6 e4 exd5 cxd5 Kf8 Bc4 d6 Nf3 Bg4 h3 Bxf3 Qxf3 Nbd7 b3 Nxe4 Bd2 Nxd2 Kxd2 Qg5+ Kc2 Re8 Bb5 c6 dxc6 bxc6 Bxc6 Ne5 Bxe8 Nxf3 gxf3 Kxe8 Rae1+ Kd7 Re4 Re8 Ne2 Rxe4 fxe4 Qg2 Rg1 Qxf2 Kd2 Bc3+ Kd1 Qe3 Rg3 Qd2#,E60,Indian Game: Anti-Gruenfeld |  Advance Variation,5,54
BhFsUnIo,True,1457140000000.0,1457140000000.0,27,resign,black,30+0,smartguy101,1047,thiagobezerra,1492,e4 Nh6 Bb5 c6 Bc4 e6 Nc3 b5 Bb3 d6 Nf3 Ng4 h3 Nxf2 Kxf2 Qb6+ d4 h6 a4 b4 a5 Qc7 a6 Nxa6 Bc4 Nb8 Bf4,B00,Hippopotamus Defense #2,2,27
1ev76cYV,True,1441400000000.0,1441400000000.0,43,mate,white,15+3,eldor,1169,ali_barcelona,1448,d3 g6 e4 Bg7 Nf3 Nf6 Nc3 d6 Be3 O-O g3 b6 Bg2 Bb7 Qd2 c5 O-O-O Nc6 a3 Na5 d4 cxd4 Bxd4 Ng4 Bxg7 Kxg7 Qd4+ Kg8 e5 Rc8 Qxg4 Nc4 Qh4 Qc7 Ng5 h5 Bf3 Nxe5 Bxh5 Bxh1 Bxg6 Nxg6 Qh7#,A00,Mieses Opening,1,43
dahhVZOF,True,1472850000000.0,1472850000000.0,53,outoftime,white,4+10,jhcirog,1455,fox26666,1336,g3 c5 Bg2 e6 c4 Qf6 e3 Na6 d3 g6 a3 Bd6 Nf3 Nh6 h3 b6 Bd2 Rb8 Bc3 e5 Ng1 Nc7 Ne2 Ne6 a4 Ba6 Na3 g5 g4 Ng7 Qd2 Bxc4 Nxc4 b5 Na5 bxa4 Rxa4 Bc7 Nb7 Rxb7 Bxb7 Qb6 Ba6 e4 Bxg7 exd3 Qxd3 Qxb2 Qe4+ Kd8 Bxh8 Qxh8 Bb7,A00,Hungarian Opening: Sicilian Invitation,2,53
mVGEnKER,False,1503275668336.0,1503276567425.0,40,resign,black,45+0,hernanbojorquez,2154,gilbertvai,2270,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Nc6 Bg5 Ne4 cxd5 Nxc3 bxc3 Qxd5 Nf3 Bg4 Qb3 Bxf3 gxf3 Qxb3 axb3 e6 Bb5 Bd6 h4 O-O b4 Ne7 Bxe7 Bxe7 h5 a6 Bd3 Rac8 Ra3 Rfd8 f4 Rxd4,B13,Caro-Kann Defense: Panov Attack |  Modern Defense,10,40
iyxZOQlG,True,1465340000000.0,1465340000000.0,32,mate,black,10+5,blokh1n,1145,pyromaniac115,1428,d4 d5 Nc3 Nf6 Bg5 Bf5 Bxf6 exf6 Nf3 Bd6 Nd2 O-O e4 Bxe4 f3 Bg6 Nxd5 Qe8+ Be2 Nc6 Nxc7 Bxc7 O-O Nxd4 Bd3 Bxd3 cxd3 Ne2+ Kh1 Qe5 Nc4 Qxh2#,D01,Queen's Pawn Game: Veresov Attack |  Veresov Variation,7,32
mslouKdB,True,1476750000000.0,1476750000000.0,36,resign,black,17+16,darrell300,1127,marter_mars,1333,e4 e5 Nf3 f6 d4 Nc6 Bc4 b6 b3 Bb7 Nc3 Bb4 Qd3 Qe7 a3 Bd6 Be3 a5 O-O-O Nh6 Nb5 Bxa3+ Nxa3 Qxa3+ Kd2 Nb4 Ra1 Qb2 Rhb1 Nxd3 Rxb2 Nxb2 Bb5 Bxe4 Ra4 Nxa4,C40,King's Pawn Game: Damiano Defense,4,36
iLeXhrWB,True,1442930000000.0,1442930000000.0,31,resign,black,15+0,hebi,1361,cfazuero1,1555,e4 c5 Nf3 e6 c4 Nc6 d4 cxd4 Nxd4 Nge7 Nxc6 Nxc6 Nc3 g6 Be2 Bg7 Bd2 O-O O-O b6 a3 Bb7 Qc1 Rc8 Bh6 Nd4 Qe3 Nc2 Qc1 Nxa1 Qxa1,B40,Sicilian Defense: Kramnik Variation,5,31
S8Pt8fEf,True,1498140000000.0,1498140000000.0,45,resign,black,10+0,prabh_mahi,1210,barrow-wight,1334,e3 e5 c3 f6 h4 Nh6 a4 Be7 a5 O-O a6 bxa6 Bxa6 Bxa6 Rxa6 Nxa6 Qf3 c6 g4 Qa5 g5 fxg5 hxg5 Rxf3 gxh6 Rf7 d4 gxh6 Na3 Bxa3 bxa3 Qa4 Rxh6 Qc2 Bd2 Qb1+ Ke2 Qxg1 dxe5 Rxf2+ Kd3 Qd1 Rd6 Qxd2+ Kc4,A00,Van't Kruijs Opening,1,45
UZyCJ1oK,True,1465150000000.0,1465150000000.0,103,resign,white,15+8,kreso87,1923,weskin,1967,d4 Nf6 Nf3 g6 e3 Bg7 Bd3 d6 c3 O-O O-O b6 e4 Ba6 e5 Ne8 Bg5 Bxd3 Qxd3 h6 Bf4 Nc6 Qe3 g5 Bg3 e6 Nbd2 d5 h4 Ne7 hxg5 Nf5 Qf4 hxg5 Nxg5 Bh6 Ndf3 Neg7 Qg4 f6 Nxe6 Qe7 Nxf8 Rxf8 exf6 Rxf6 Be5 Re6 Bxg7 Nxg7 Ne5 Qf6 f4 Qf5 Rae1 Rf6 Qxf5 Rxf5 g4 Rxf4 Rxf4 Bxf4 Rf1 Be3+ Kg2 c5 dxc5 bxc5 Nc6 Ne6 Ne7+ Kh7 Nxd5 Bg5 Rf7+ Kg6 Rxa7 Bc1 Rb7 Kg5 b4 c4 Kf3 Ba3 Ra7 Bc1 a4 Kg6 a5 Ng5+ Kg2 Bd2 Ra6+ Kg7 Rc6 Ne4 Rxc4 Nd6 Rc7+ Kf8 a6 Nb5 Rb7,A48,Indian Game: Colle System |  King's Indian Variation,8,103
MUzoeVy4,True,1497831895215.0,1497832950467.0,69,mate,white,10+5,rojasm,1500,zaki_ryad,1299,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 d6 dxe5 b5 Bb3 dxe5 Bd5 Bc5 Bxc6+ Bd7 Bxe4 c6 Nxe5 Qe7 Nxd7 Qxd7 Nc3 Bd6 Qf3 O-O Bxc6 Qc7 Bxa8 Bxh2+ Kh1 Qe5 Be4 Re8 Qh3 Bf4 Qxh7+ Kf8 Bxf4 Qxf4 Qh8+ Ke7 Nd5+ Kd7 Qxe8+ Kxe8 Nxf4 b4 Rad1 a5 Rfe1 Ke7 Bh7+ Kf6 Nh5+ Kg5 Re5+ Kh6 Bg8 f6 Rd6 a4 Nf4 a3 Rh5#,C80,Ruy Lopez: Open |  6.d4,11,69
FGUuHBIN,True,1504110000000.0,1504110000000.0,133,mate,white,10+0,roman12342005,1954,aldairrodriguez,1578,e4 g6 d4 Bg7 c4 d6 Nc3 Nf6 Nf3 O-O h3 Nbd7 Be2 c5 d5 Ne8 Be3 Nc7 Qd2 Ne5 Nxe5 Bxe5 Bh6 Bg7 Bxg7 Kxg7 f4 f5 e5 dxe5 fxe5 e6 d6 Ne8 O-O-O b6 d7 Bxd7 Qxd7+ Qxd7 Rxd7+ Rf7 Rhd1 Rxd7 Rxd7+ Kg8 Nb5 Ng7 Rxa7 Rxa7 Nxa7 Ne8 Nc6 Kg7 Nd8 Nc7 Bf3 Kf8 Nb7 Ke7 Nd6 Kd7 Kd2 Ke7 a3 Kd7 b4 cxb4 axb4 Kd8 Kc3 Kd7 Kd4 g5 c5 bxc5+ Kxc5 Na6+ Kb6 Nc7 Bc6+ Kd8 Nf7+ Kc8 Bb7+ Kd7 Nxg5 Nd5+ Bxd5 exd5 Nxh7 d4 Ng5 d3 Nf3 Ke6 Ka7 Kd5 b5 Kc5 b6 Kc4 b7 Kc3 b8=Q d2 Nxd2 Kxd2 e6 Ke2 e7 Kf2 e8=Q Kxg2 Qg6+ Kf3 Qxf5+ Kg2 Qb2+ Kg3 Qd3+ Kh4 Qb4+ Kg5 Qd5+ Kf6 Qb6+ Ke7 Qdb7+ Ke8 Qe6+ Kd8 Qed7#,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9,133
PBHhm0si,True,1414942277347.0,1414943252776.0,72,resign,black,10+0,ojot,1754,docboss,1641,Nc3 d5 e4 d4 Nce2 e5 Ng3 a6 Nf3 Nc6 a4 h6 Bc4 Qf6 d3 Bc5 O-O Bd7 c3 O-O-O b4 Ba7 Qb3 Nb8 b5 Ne7 bxa6 bxa6 Rb1 Bc6 Ba3 Kd7 Bxf7 Rhf8 Bh5 g6 Bg4+ Ke8 c4 h5 Bh3 h4 Ne2 g5 Bg4 Bd7 Bxd7+ Nxd7 Qb7 Bc5 Bxc5 Nxc5 Qxc7 g4 Nxe5 h3 Qxc5 hxg2 Nxd4 gxf1=Q+ Rxf1 Rc8 Qa5 Rh8 Kg2 Qh6 Nxg4 Qh3+ Kg1 Qxg4+ Kh1 Qh3,A00,Van Geet Opening,1,72
KnIWlMmp,True,1504435170064.0,1504435565531.0,97,resign,white,10+0,tanjerry,1963,heeboell,1857,c4 c6 g3 d5 cxd5 cxd5 Bg2 Nf6 d4 e6 Nc3 Bb4 Nf3 Nc6 O-O b6 a3 Bxc3 bxc3 Ba6 Re1 Bc4 Qa4 b5 Qc2 a5 Nd2 O-O e4 Re8 e5 Nd7 f4 Ne7 g4 f6 Nf3 fxe5 Nxe5 Nxe5 Rxe5 Ng6 Rh5 Rf8 f5 exf5 gxf5 Nh8 Bg5 Qe8 Rh3 Nf7 Bf4 Qe2 Qxe2 Bxe2 Bxd5 Bc4 Bxa8 Rxa8 Re3 Rc8 Rae1 h6 Re8+ Rxe8 Rxe8+ Kh7 Ra8 a4 Be5 h5 Ra7 Kh6 h4 g6 Ra6 Nxe5 dxe5 Bd3 Rxg6+ Kh7 Rf6 Kg7 Kf2 Bc4 Ke3 Bb3 Kf4 Bc2 Kg5 Bd1 Rb6 Be2 f6+ Kf7 e6+,A11,English Opening: Caro-Kann Defensive System,2,97
TL3huq3g,True,1496870000000.0,1496870000000.0,25,resign,white,8+5,antoniusblockk,1342,smartguy101,1075,e4 e5 Bc4 Na6 d3 Nf6 Nf3 Nc5 Nxe5 Bd6 Nxf7 O-O Nxd8+ Ne6 Nxe6 dxe6 Qf3 Rf7 Nc3 e5 Bxf7+ Kxf7 Bg5 Bg4 Qg3,C23,Bishop's Opening,3,25
lR6jGLig,True,1472210000000.0,1472210000000.0,48,resign,black,8+2,sergeypolozhiev,2046,kianov95,1950,d4 Nf6 Nf3 g6 Bf4 Bg7 e3 Nh5 Bg5 O-O Be2 Nf6 c3 d6 O-O Bg4 h3 Bd7 Nbd2 Re8 a3 e5 Rc1 exd4 cxd4 Nc6 b4 a6 Ne4 Rc8 Nxf6+ Bxf6 Bxf6 Qxf6 Rc2 Re7 Qc1 Rce8 d5 Ne5 Rxc7 Nxf3+ Bxf3 Bxh3 Rxe7 Rxe7 Qc8+ Bxc8,A48,London System,5,48
2XcjLTLQ,True,1486920000000.0,1486920000000.0,21,resign,white,15+0,anfaenger80,1733,jennywooz,1504,e4 d5 d3 dxe4 Nc3 exd3 Qxd3 e5 Qxd8+ Kxd8 f4 exf4 Bxf4 Nf6 O-O-O+ Bd7 Nb5 a6 Nxc7 Ra7 Nf3,A00,Van Geet Opening: Dunst-Perrenet Gambit,5,21
Lh1ZeVsn,True,1504170000000.0,1504170000000.0,75,outoftime,white,10+0,juncinmestrella,1846,panisaggg25,1778,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Qe2 Be7 Be3 O-O O-O Qc7 a3 Nbd7 h3 b5 Ba2 Bb7 f3 Rfe8 Rad1 Rac8 Rfe1 Nb6 Qd2 Nc4 Bxc4 Qxc4 Nce2 d5 exd5 Nxd5 c3 Qc7 Bf2 h6 Ng3 Bg5 Qd3 Nf4 Qc2 e5 Ndf5 g6 Nd6 Ba8 Qb3 Re7 Nxc8 Qxc8 Ne4 Bxe4 Rxe4 Qf5 Rd8+ Kg7 Ra8 Nxh3+ gxh3 Qxf3 Qc2 f5 Rxe5 Rxe5 Ra7+ Kh8 Bd4 Be3+ Kh2,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,75
HWwW7eZK,True,1502038345330.0,1502038776072.0,44,mate,black,10+0,heypotz,1350,aleph6,1608,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Nc6 h3 Bd7 d4 O-O-O d5 Bf5 Bd2 Nb4 Nb1 Rxd5 O-O Qb6 Nc3 Rd6 Rc1 Bxh3 gxh3 Rg6+ Kh2 Nf6 Rg1 Qd6+ Kh1 Nh5 Rxg6 hxg6 Ne4 Qd7 Bxb4 Qxh3+ Kg1 Nf4 Bf1 Qh1#,B01,Scandinavian Defense: Main Line,6,44
tRJEQWrY,True,1503700000000.0,1503700000000.0,77,resign,white,10+0,bobc,1956,bihin_chee,1854,Nf3 b6 g3 Bb7 Bg2 e6 O-O Nf6 d3 Nc6 e4 e5 c3 Bd6 Nbd2 O-O Nc4 Be7 Ncxe5 Nxe5 Nxe5 Re8 f4 c5 Qb3 d5 exd5 Bxd5 Bxd5 Qxd5 Qxd5 Nxd5 Bd2 Nf6 Rae1 Red8 Nc6 Rxd3 Nxe7+ Kf8 Bc1 Re8 Nc6 Rc8 Ne5 Rd5 Rd1 Rcd8 Rxd5 Rxd5 Kf2 h6 Ke3 Rd8 h3 Re8 Rd1 g5 fxg5 Rxe5+ Kf4 Re6 gxf6 Rxf6+ Kg4 Kg7 Bf4 Rg6+ Kf3 Rf6 Rd6 Rxd6 Bxd6 h5 Bb8 a6 Ba7,A04,Zukertort Opening: Queenside Fianchetto Variation,2,77
e5E8qqz5,True,1503449742621.0,1503450480864.0,64,resign,black,15+15,babblingboy,1381,keoribeiro1,1401,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 Bxd5 Nxd5 exd5 Qxd5 Qf3 Qd8 Nxf7 Qd7 Nxh8 Nd4 Qh5+ g6 Qxe5+ Be7 Na3 Nc6 Qe3 b6 O-O Ba6 d3 O-O-O Nf7 Rf8 Ne5 Qf5 Nxc6 Bg5 Nxa7+ Kb7 Qd4 Rd8 Qxd8 Bxd8 N7b5 Bxb5 Nxb5 Qxb5 h3 h5 b3 Qe5 Rb1 Qc3 Rb2 Bf6 a4 Qa5 Ra2 Qe5 f4 Qe2 Re1 Bd4+ Kh2 Qxe1,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8,64
xyGqkDNm,True,1498970000000.0,1498970000000.0,50,outoftime,black,15+0,lucianolop,1746,baranornarli,1739,Nc3 Nf6 e4 d6 d4 Nbd7 Bg5 h6 Bxf6 exf6 Nf3 g6 e5 fxe5 dxe5 dxe5 Qe2 Bg7 O-O-O O-O Ne4 Qe7 Nfd2 Nc5 Nxc5 Qxc5 Nb3 Qc6 Kb1 Bf5 f3 Rfe8 Qc4 Qb6 g4 Be6 Qa4 Qf2 Qe4 c6 Qe2 Qb6 h4 a5 Rh2 a4 Nd2 e4 b3 exf3,B07,Pirc Defense #2,5,50
YruQrX5U,True,1472700000000.0,1472700000000.0,88,resign,black,5+8,sergeypolozhiev,2055,handuk86,2155,d4 d5 Nf3 Nc6 Bf4 Bf5 c3 f6 e3 g5 Bg3 h5 h3 h4 Bh2 a6 Be2 Be4 Nbd2 Nh6 Nxe4 dxe4 Nd2 f5 Bh5+ Nf7 Bg6 e6 Nc4 Qf6 Bxf7+ Qxf7 Ne5 Nxe5 Bxe5 Rg8 Qa4+ Qd7 Qxd7+ Kxd7 O-O-O Bd6 Bxd6 cxd6 c4 Rac8 b3 d5 c5 b6 b4 a5 a3 axb4 axb4 bxc5 bxc5 Ra8 Rhe1 Ra2 Kb1 Rxf2 Rc1 Rb8+ Ka1 Rbb2 Rc3 Ra2+ Kb1 Rfb2+ Kc1 Rxg2 Kb1 g4 hxg4 fxg4 Rf1 Raf2 c6+ Kc7 Rh1 h3 Rb3 h2 Rc1 Rg1 Rb7+ Kc8,D02,Queen's Pawn Game: Chigorin Variation,4,88
pwzvmaxW,True,1482664464954.0,1482664839696.0,47,mate,white,15+5,verylongusername,2161,amir-mohammad55,2084,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d4 Bxd4 Nxd4 Nxd4 f4 d6 fxe5 dxe5 Bg5 Be6 Na3 O-O c3 Bxc4 Nxc4 Nc6 Bxf6 gxf6 Qg4+ Kh8 Rad1 Qc8 Qh4 Qe6 Rxf6 Qxc4 Rh6 f5 Rxh7+ Kg8 Rh8+ Kf7 Qh7+ Kf6 Qxf5+ Ke7 Rd7+ Ke8 Rxf8#,C55,Italian Game: Deutz Gambit,9,47
7oJ6oX3p,True,1490791167116.0,1490791931780.0,33,resign,white,10+15,talion90,1563,mikhail_riemann,1781,d4 d5 c4 dxc4 e3 c6 a4 Nf6 Nc3 e6 Bxc4 Bd6 Nf3 Qa5 Bd2 Bb4 O-O Qh5 h3 Bxc3 bxc3 b5 axb5 cxb5 Be2 Bb7 Ne5 Qg5 Bxb5+ Nbd7 e4 Bxe4 Bxg5,D20,Queen's Gambit Accepted: Old Variation,5,33
